fips	total	salaries	benefits	instruction	instruction_salaries	instruction_benefits	support	pupil_support	staff_support	general_admin	school_admin
48463	8457	5516	892	5101	3833	609	2911	480	432	232	376
48465	7781	5118	1113	4736	3445	676	2587	375	420	152	344
48467	8092	5504	833	4842	3721	549	2831	387	313	232	449
48469	7781	5262	932	4618	3478	569	2735	419	551	103	452
48471	7796	5117	776	4473	3550	523	2839	313	231	156	406
48473	8239	5498	778	4885	3740	515	2915	320	305	224	443
48475	8296	5402	1164	4982	3613	732	2815	272	232	384	470
48477	8531	5592	888	5071	4034	621	2935	373	306	193	421
48479	8495	5880	1156	5004	3791	692	2944	466	355	80	540
48481	8551	5486	933	5131	3792	610	2992	403	408	214	473
48483	11956	7411	1221	7234	5118	805	4015	408	381	871	591
48485	8114	5397	912	4989	3857	636	2693	436	332	115	444
48487	8326	5407	961	5195	3780	647	2707	330	220	271	439
48489	10693	6598	1004	6069	4308	615	3970	460	573	297	510
48491	7779	5478	952	4746	3724	624	2650	364	402	90	427
48493	8101	5203	779	4791	3631	520	2924	381	349	259	454
48495	13174	8144	1980	7419	5364	1224	5071	322	610	663	775
48497	8962	5930	951	5357	3992	616	3165	367	252	241	550
48499	8451	5644	969	5268	3933	649	2765	346	228	310	446
48501	11094	6687	1704	6581	4635	1096	3902	338	215	441	586
48503	8490	5633	1028	5462	4131	709	2615	361	270	275	408
48505	9423	5906	1218	5340	3838	738	3561	415	474	259	535
48507	9662	5788	1231	5488	3644	716	3633	540	537	273	474
49001	7190	3833	1837	4628	2604	1272	2174	165	62	274	465
49003	5871	3324	1476	3653	2232	1023	1839	191	130	52	372
49005	5997	3213	1554	3906	2215	1092	1697	193	232	43	321
49007	7845	4089	2235	4651	2675	1458	2516	210	105	322	516
49009	13476	7380	3793	6909	4091	2125	6067	24	529	1178	760
49011	5827	3359	1517	3700	2309	1031	1687	204	227	37	359
49013	6670	3592	1464	3657	2270	926	2603	110	237	50	451
49015	8660	4791	2342	5127	3063	1524	3094	192	151	131	763
49017	9146	4511	2327	5109	2934	1536	3049	245	177	306	574
49019	7671	4292	1998	4342	2721	1167	2910	177	372	191	469
49021	6160	3420	1692	4012	2385	1208	1761	196	154	49	349
49023	6443	3517	1522	4134	2396	1132	1884	150	182	231	361
49025	9724	4953	2823	5930	3225	1916	3395	237	374	388	541
49027	8279	4344	2288	5212	2933	1462	2443	123	174	146	480
49029	5806	3121	1634	3719	2101	1160	1736	95	79	143	441
49031	11730	5713	2930	6997	4028	1966	3848	0	59	812	343
49033	11842	6099	3450	6925	3957	2339	4329	197	223	645	769
49035	6201	3718	1533	3888	2514	1046	1926	231	281	44	390
49037	10619	5621	2179	5509	3420	1349	4275	396	501	118	616
49039	7007	3477	2084	4652	2420	1492	1915	163	257	118	342
49041	6454	3664	1440	4109	2587	1026	1920	157	60	111	347
49043	9789	5446	2701	5885	3624	1747	3438	411	379	175	544
49045	5944	3445	1598	3742	2360	1142	1756	220	154	53	386
49047	6299	3299	1676	3762	2105	1079	2039	240	110	140	365
49049	5652	3120	1534	3678	2152	1077	1640	220	224	41	352
49051	7021	4115	2014	4623	2970	1428	2017	174	96	203	413
49053	6206	3521	1677	3884	2381	1127	1946	295	315	17	438
49055	9129	4325	2496	5424	2883	1802	2897	113	247	327	562
49057	6569	3654	1636	3963	2369	1063	2119	263	475	138	384
50001	13788	8405	3046	8946	6228	2227	4521	940	522	65	1087
50003	9540	5699	1944	6243	4301	1446	3165	716	296	25	386
50005	11805	6524	2429	6957	4595	1704	4380	1001	653	87	747
50007	15005	9265	3240	9506	6498	2214	5013	1161	616	299	930
50009	14039	7785	2942	8637	5723	2222	4753	839	495	54	1166
50011	11355	6915	2530	7571	5232	1866	3393	795	343	11	788
50013	10061	5894	2176	6511	4247	1570	3339	724	196	0	1045
50015	13953	7694	3068	8935	5601	2242	4514	1081	463	33	1019
50017	14607	8320	3174	8606	5873	2207	5685	1590	576	207	1204
50019	14562	8043	3173	9110	5777	2254	5039	872	418	63	1282
50021	15370	8966	3933	10354	6532	3132	4541	1004	407	122	1071
50023	14420	8459	3102	9014	6014	2208	4863	1312	457	68	1095
50025	14316	8656	3378	9380	6206	2419	4443	880	344	29	1125
50027	16610	9195	3549	10355	6481	2469	5852	1390	684	184	1195
51001	9489	5873	1597	5668	3849	1030	3343	480	734	89	571
51005	11255	6902	2053	6701	4540	1312	4025	525	511	286	639
51007	9158	5646	2018	5539	3878	1409	3239	381	267	441	498
51009	9490	6253	1821	5995	4303	1260	3049	485	418	140	411
51011	8299	5137	1506	4896	3371	993	2977	274	335	287	471
51013	17338	12420	3755	10575	7847	2373	6416	1059	1446	506	894
51015	8814	5698	1850	5373	3863	1217	3026	377	576	98	564
51017	13142	7362	2835	6705	4519	1697	5656	592	815	436	531
51021	9522	5820	1696	5928	3950	1072	3345	403	500	456	561
51023	9577	5961	2129	5990	3969	1386	3196	396	554	146	543
51025	11173	6363	2226	5605	3926	1338	4965	282	1720	333	525
51027	11297	6472	2756	6739	4270	1666	3946	504	454	287	539
51029	10488	5989	2263	6016	4027	1468	3961	258	609	237	691
51031	8776	5267	1593	5026	3512	1048	3359	417	733	140	521
51033	8432	5099	1945	5183	3349	1392	2837	332	574	76	432
51035	9167	5569	1782	5296	3587	1073	3314	416	616	77	466
51036	12944	7391	2129	6873	4549	1348	5597	878	739	582	729
51037	9063	4874	1431	5334	3348	1010	3197	285	298	168	430
51041	8497	5256	1963	5210	3579	1380	2973	373	412	73	530
51043	9500	5998	1785	5447	3882	1133	3684	511	596	284	639
51045	9853	6171	1938	5791	3952	1250	3599	345	527	417	496
51047	9185	5817	1888	5857	3990	1255	2913	354	302	269	523
51049	9647	5840	1769	5892	3863	1162	3194	354	187	359	423
51051	10606	5985	3116	6005	3810	1724	3934	416	375	517	636
51053	9227	5653	1789	5012	3653	1143	3817	531	608	74	620
51057	9946	6219	1867	6234	4273	1254	3245	324	356	354	556
51059	12924	8415	3156	7986	5535	2042	4424	716	895	63	787
51061	10850	7058	2415	6837	4810	1584	3595	635	492	103	665
51063	8559	5555	1744	5122	3613	1092	3156	349	387	246	471
51065	9170	6093	1925	6001	4393	1337	3021	376	351	104	476
51067	9368	6054	2002	5516	3914	1271	3343	382	517	113	643
51071	9072	5474	2075	5831	3880	1469	2823	291	334	164	474
51073	9045	5763	1989	5271	3663	1208	3427	412	686	103	469
51075	10116	6457	2161	5468	3867	1375	4243	476	1029	198	578
51077	10815	6521	1982	6786	4347	1306	3602	352	538	146	516
51079	9353	6114	2070	6150	4439	1461	3004	484	347	355	519
51083	9469	6186	1893	5937	4311	1247	2980	317	318	183	514
51085	9036	5985	2084	6113	4268	1540	2553	395	348	142	437
51087	8892	5779	1954	5415	3822	1266	3122	393	540	104	514
51089	9047	5371	1868	5440	3643	1272	3073	438	494	123	430
51091	17452	10346	3341	11507	7281	2212	5217	341	825	691	1065
51093	9627	6249	1766	6037	4393	1212	3241	348	542	83	594
51097	14482	8423	2087	8746	5248	1244	5161	542	509	577	729
51099	8538	5538	1657	5250	3773	1101	2973	407	545	104	391
51101	9869	6032	2048	6131	4062	1407	3367	308	558	282	573
51103	11482	7114	2114	6521	4535	1307	4528	641	718	331	715
51105	10258	6283	2578	5947	4030	1685	3845	561	787	477	541
51107	12060	7526	3114	7698	5152	2031	4017	645	577	87	704
51109	10231	6633	2094	6064	4370	1337	3754	467	684	112	541
51111	10343	6520	1936	6298	4265	1303	3492	398	602	194	583
51113	9428	5883	1579	5578	4042	1044	3439	355	467	381	493
51115	9876	6225	1997	5628	3980	1275	3589	628	397	253	603
51117	8423	5436	1722	5291	3767	1230	2691	276	610	115	378
51119	9897	6108	1782	5622	3985	1181	3850	542	808	272	480
51121	10067	6546	2143	6008	4278	1433	3636	415	766	58	537
51125	11507	6946	2396	6152	4219	1431	4842	552	673	297	675
51127	8752	5407	1889	5154	3635	1238	3304	530	354	193	406
51131	10870	6840	1672	5974	4423	1053	4455	296	1432	199	557
51133	9664	6223	1765	5711	3999	1176	3697	513	387	355	567
51135	9250	5719	1513	5469	3758	984	3339	307	568	162	558
51137	8424	5328	1711	5150	3586	1094	2928	287	454	89	474
51139	9162	5838	1786	5809	4112	1222	2935	373	339	104	470
51141	9216	6020	1645	5615	3900	1061	3045	395	467	155	493
51143	8704	5482	1694	5143	3636	1091	3008	448	273	180	551
51145	9208	5909	1845	5306	3915	1209	3607	486	740	122	441
51147	10684	6581	1947	6679	4495	1262	3554	365	642	263	526
51149	8961	5992	1704	5437	3977	1083	3093	358	364	164	601
51153	10090	6716	1947	5722	4191	1198	3905	466	759	373	690
51155	9885	6449	1518	5837	4363	1055	3527	422	658	152	584
51157	12449	7200	3267	7404	4719	2063	4578	576	615	629	696
51159	10975	6792	1856	6588	4494	1257	4044	325	683	716	645
51161	8941	5814	1919	5885	4118	1337	2694	436	418	82	504
51163	9999	6418	1767	5984	4356	1164	3617	378	665	251	520
51167	8849	5397	1826	5320	3491	1158	3063	267	363	208	619
51169	9220	6074	1915	5671	4103	1278	3044	428	370	116	612
51171	9963	5924	2842	6730	4146	2236	2907	428	407	140	522
51173	9247	6103	1705	5943	4284	1157	2715	319	326	171	624
51175	10167	6122	2170	5604	3777	1258	4152	433	568	404	562
51177	9281	5666	2119	5399	3805	1363	3486	437	764	90	557
51179	9564	5942	2099	6044	4142	1415	3096	471	449	132	601
51181	16497	10149	2887	9134	6494	1772	6708	439	923	903	911
51183	16165	8984	3332	8550	5345	1972	6725	643	1493	257	806
51185	8570	5278	1888	5276	3640	1283	2787	334	572	57	468
51187	8644	5705	1480	4957	3727	957	3255	369	616	80	609
51191	9062	5499	2022	5613	3777	1339	2986	358	486	185	541
51193	10443	6167	1862	5952	3841	1149	4023	448	486	560	474
51195	9685	6233	2105	6202	4301	1407	3074	409	574	95	611
51197	8930	5425	1846	5626	3688	1303	2863	324	465	91	530
51199	9318	5961	1999	5618	3969	1303	3386	457	526	128	559
51510	18182	11584	3801	10572	7579	2191	7092	1217	1340	705	873
51515	8286	5134	1762	4986	3425	1141	2898	382	568	63	485
51520	9934	6014	1687	6680	4434	1225	2727	444	323	314	531
51530	8554	5120	1779	5105	3292	950	3094	319	634	282	676
51540	12511	7972	2704	7348	5228	1607	4717	632	976	324	741
51550	10599	6581	2770	6703	4476	1826	3611	429	698	82	589
51570	11195	7327	2398	7343	5139	1697	3523	486	657	432	555
51580	11423	7025	2291	7269	4945	1461	3607	779	309	199	559
51590	11390	6942	2277	7041	4609	1582	3792	516	737	247	569
51595	9310	5476	1830	5747	3934	1231	3124	301	513	217	461
51600	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
51610	15486	10739	3371	9243	6593	2104	5904	908	1103	316	960
51620	11923	7577	2083	7107	4883	1358	4313	391	1177	567	677
51630	11406	7031	2500	5975	4040	1497	4933	462	1741	260	704
51640	9617	5840	1946	5768	3990	1247	3289	365	538	456	553
51650	9928	6086	1928	5801	3957	1207	3687	539	755	172	505
51660	10183	6507	2185	6185	4403	1432	3568	584	502	163	672
51670	9864	6002	2103	6385	4228	1460	3007	364	634	84	521
51678	8887	5486	1655	5474	3837	1113	3104	315	614	685	509
51680	10411	6802	1920	6088	4486	1232	3860	710	787	52	543
51683	11875	8021	2351	7497	5419	1559	3990	541	770	229	714
51685	9656	6359	1856	5773	4209	1222	3402	347	572	242	526
51690	10449	6231	1772	6460	4019	1184	3423	437	667	282	557
51700	10299	6432	2346	5879	4023	1402	3949	531	757	209	581
51710	9918	6307	2016	6075	4223	1359	3389	479	688	285	480
51720	8019	5001	1694	5138	3566	1225	2572	292	176	574	621
51730	10295	6243	2007	5692	3902	1187	4111	464	1136	124	558
51735	9273	5782	1849	5817	4040	1280	3099	418	473	441	573
51740	10354	6025	2608	5968	3866	1576	3911	439	912	110	519
51750	8901	6015	1801	5528	4021	1200	2978	600	639	226	501
51760	13513	7928	2689	7778	5023	1730	5232	665	1725	66	748
51770	11264	6337	2242	6496	4451	1559	4294	653	537	227	601
51775	9957	6504	2093	6448	4633	1484	3068	621	509	144	561
51790	11650	7430	2545	7677	5285	1830	3544	636	680	348	504
51800	9364	5858	1957	6013	4165	1352	2893	382	313	116	484
51810	10525	6707	2003	6121	4424	1243	4032	430	960	75	592
51820	9388	6058	1897	5816	4205	1302	3160	385	421	185	575
51830	10817	6940	2479	6701	4701	1663	3771	685	535	240	508
51840	10166	6738	2088	5990	4299	1285	3789	532	756	181	679
53001	10097	5837	2171	5782	3775	1372	3692	838	310	234	557
53003	9686	5763	2054	5677	3789	1309	3439	689	347	151	580
53005	8819	5341	1890	5188	3499	1185	3187	714	379	69	495
53007	9413	5675	1999	5557	3726	1257	3333	803	313	205	570
53009	8675	4820	1724	5409	3255	1116	2846	508	278	160	522
53011	8772	5334	1842	5145	3551	1207	3258	776	361	71	551
53013	11072	6225	2209	6355	4315	1426	4112	193	105	350	783
53015	9103	5460	1951	5200	3490	1188	3442	668	299	117	561
53017	9701	5806	2115	5676	3820	1363	3463	789	345	149	609
53019	12074	6323	2287	6836	4147	1406	4580	335	241	474	563
53021	9092	5352	2030	5224	3457	1228	3363	843	338	74	526
53023	13600	7335	2713	7942	5155	1668	4839	319	226	403	945
53025	9436	5637	2104	5630	3700	1345	3263	758	303	115	533
53027	10538	6149	2345	6182	4090	1480	3741	651	293	273	593
53029	8475	5122	1773	4755	3297	1100	3284	852	269	135	477
53031	10158	5779	2101	5855	3726	1287	3775	548	294	300	537
53033	9602	6047	2023	5728	3928	1286	3451	870	347	83	571
53035	9458	5973	2038	5363	3706	1227	3668	943	398	86	539
53037	9383	5652	1936	5446	3725	1246	3484	580	245	259	461
53039	9877	5858	2119	5817	3913	1333	3549	385	213	342	578
53041	9478	5509	2040	5646	3723	1310	3306	580	232	224	559
53043	13263	7372	2665	7270	4981	1658	5195	667	169	559	718
53045	9830	5842	2172	5653	3830	1341	3711	796	282	172	562
53047	9561	5327	1970	5888	3634	1274	3204	604	278	278	492
53049	9968	5575	2202	5881	3776	1385	3493	375	154	323	671
53051	10970	6078	2137	6217	4123	1338	4030	530	252	329	601
53053	9673	6020	2033	5477	3753	1240	3758	1020	385	80	585
53055	11026	6475	2288	6466	4288	1442	4038	636	282	431	660
53057	9844	6073	2112	5920	3938	1328	3474	834	358	136	548
53059	10824	5645	2148	6611	3774	1297	3513	411	175	403	552
53061	9229	5929	1944	5608	3910	1246	3221	818	363	66	500
53063	9470	5983	2055	5521	3822	1264	3475	848	346	96	588
53065	9780	5323	1884	5627	3321	1134	3710	421	326	395	611
53067	9106	5492	1952	5168	3505	1207	3481	891	316	110	570
53069	9696	5421	2050	5486	3653	1275	3568	95	124	306	833
53071	10003	5821	2186	5975	3921	1393	3487	706	326	140	560
53073	9338	5799	1987	5597	3779	1238	3282	703	311	133	592
53075	11560	6689	2265	6375	4320	1405	4492	552	258	314	666
53077	9614	5679	2066	5571	3657	1303	3527	877	422	124	558
54001	10330	5502	3108	6084	3547	1990	3692	601	446	232	604
54003	10539	5957	2897	6230	3849	1835	3720	607	414	113	583
54005	13425	7156	3823	7433	4507	2149	5251	677	363	470	754
54007	10957	6130	3303	6438	3920	2097	3923	647	377	341	677
54009	11380	6241	3476	6711	4021	2231	4138	686	441	183	707
54011	10747	5795	3095	6529	3736	1998	3552	486	490	110	522
54013	10625	5573	2953	5695	3405	1771	4281	414	362	347	642
54015	11325	5999	3169	6142	3679	1978	4265	399	561	382	518
54017	14618	7401	4147	7901	4283	2396	5897	498	917	691	750
54019	11493	6219	3431	6819	4063	2186	3955	488	354	187	644
54021	12054	6454	3118	6384	3831	1850	4848	546	508	382	883
54023	10254	5415	2905	5604	3335	1755	4034	531	675	341	561
54025	11611	6290	3484	7220	4340	2376	3704	263	377	315	619
54027	11205	5406	3812	6499	3479	2458	4111	597	523	125	541
54029	11010	6163	3264	6582	3966	2056	4015	374	322	558	636
54031	9728	5290	2861	5487	3332	1745	3502	469	461	228	553
54033	11582	6278	3298	7124	4001	2124	3870	534	416	124	589
54035	11085	6068	3265	6416	3853	2080	4136	703	314	194	663
54037	12205	6403	3794	7092	4101	2444	4496	708	428	186	637
54039	11093	6164	3236	6845	4007	2090	3585	552	238	125	603
54041	11076	6107	3118	6295	3814	1977	4069	569	375	142	496
54043	12426	6317	3572	7369	4086	2241	4321	485	610	339	592
54045	10987	5887	3292	6467	3811	2051	3895	349	619	118	575
54047	14253	7082	3739	7391	4159	2246	6026	570	1386	301	632
54049	11096	6019	3291	6751	3953	2228	3813	368	416	291	631
54051	12675	6836	3755	7551	4530	2478	4441	492	298	354	744
54053	11378	6167	3278	7004	4123	2184	3661	409	477	138	608
54055	10842	6039	3221	6411	3775	2067	3761	437	437	112	686
54057	11692	6275	3556	6407	3803	2065	4578	662	431	250	720
54059	12665	6780	3471	7246	4496	2191	4674	595	581	304	694
54061	10876	6121	3187	6551	4074	2117	3763	597	252	148	554
54063	11415	6201	3407	6394	3910	1881	4387	648	502	307	607
54065	11364	6029	3134	6161	3762	1936	4498	664	589	250	715
54067	11138	5908	3357	6818	3926	2248	3674	402	518	161	491
54069	11843	6336	3365	6879	4084	2224	4329	660	395	275	644
54071	12790	6817	3981	7247	4322	2511	4804	599	448	448	673
54073	13486	6983	3904	7072	3994	2235	5576	801	461	500	867
54075	13242	6992	3803	7399	4319	2465	5154	582	506	692	697
54077	10929	5495	3933	7084	3784	2947	3359	514	238	211	442
54079	10709	6132	3179	6597	4068	2082	3549	468	383	133	697
54081	10873	5940	3110	6121	3674	1956	4097	593	445	218	546
54083	11251	6150	3430	6980	4143	2324	3628	442	450	192	655
54085	11803	6408	3352	7068	4220	2118	3967	332	225	577	610
54087	10481	5703	3074	6031	3660	1888	3744	562	461	177	428
54089	10702	5833	3438	6093	3667	2032	3969	532	438	226	577
54091	10958	5884	3387	6148	3619	1982	4237	537	442	283	559
54093	12455	6222	3593	7645	4103	2791	4128	331	349	300	542
54095	12758	6655	3835	7033	4169	2320	4976	525	353	580	564
54097	10928	5681	3339	6548	3750	2182	3830	542	256	246	569
54099	10499	5576	3027	6286	3726	2030	3573	304	475	136	477
54101	11550	6090	3432	7201	4219	2332	3731	361	210	260	610
54103	12371	6440	3646	7381	4197	2477	4436	706	423	278	648
54105	11202	6128	3350	6259	3808	2069	4247	601	344	351	596
54107	11103	6094	3347	6490	3844	2146	4059	704	731	99	596
54109	11979	6269	3503	6907	4054	2183	4344	418	491	256	658
55001	11418	6406	2986	6887	4349	2192	3925	468	368	385	513
55003	11618	5718	3138	6486	4014	2090	4620	486	623	448	526
55005	11074	6017	2721	6531	4212	1826	4077	415	528	437	598
55007	15034	7936	3790	8478	5506	2493	5920	730	779	754	701
55009	10302	5874	2789	6195	4093	1806	3675	563	535	175	543
55011	10638	5565	2938	6071	3776	1946	4055	351	394	530	417
55013	8878	4469	2156	4850	3123	1428	3593	451	304	454	634
55015	9956	5257	2257	5380	3629	1494	4108	351	668	424	567
55017	10685	4983	3359	5684	3477	1766	4554	406	360	426	508
55019	10964	5551	2759	6024	3997	1734	4306	358	527	480	561
55021	10666	5765	2751	6400	4126	1826	3845	406	474	408	534
55023	11864	6200	3060	7168	4477	2187	4194	387	411	467	465
55025	11238	6834	2752	6682	4560	1778	4172	620	663	206	620
55027	10613	6086	2498	6335	4336	1669	3871	611	514	340	528
55029	12496	7000	3412	7391	4929	2113	4683	410	551	511	558
55031	10746	6097	2947	6219	4169	1823	4048	553	363	392	536
55033	10257	5498	2968	6277	3896	2099	3544	391	357	369	486
55035	10674	5750	3269	6655	4040	2353	3592	458	477	208	534
55037	15092	6868	5031	7119	4653	2038	7374	347	530	1040	490
55039	10344	5760	2572	6250	4067	1745	3674	435	531	230	554
55041	12140	6251	3400	7088	4348	2257	4453	493	374	432	597
55043	11601	6334	3077	6957	4577	2024	4142	458	431	437	551
55045	11083	6288	2788	6628	4386	1818	4030	490	550	432	531
55047	10691	5741	2579	6201	4120	1699	4117	415	555	527	382
55049	12131	6380	2923	7071	4693	1895	4554	402	547	424	584
55051	12072	6081	3117	6497	4218	1949	5119	433	393	863	383
55053	10262	5714	2633	5854	3853	1608	3889	383	522	368	596
55055	10549	5880	2791	6199	4107	1784	3901	444	485	269	536
55057	11502	5716	3194	6568	3990	2197	4337	452	600	480	633
55059	11396	6289	3371	7037	4412	2383	3965	628	548	216	582
55061	10066	5655	2709	5984	3913	1815	3640	396	403	324	532
55063	11530	6826	3053	6860	4655	1838	4142	565	668	242	547
55065	11896	6201	2533	6708	4532	1716	4675	389	436	624	441
55067	11510	5985	3225	6694	4153	2222	4282	421	548	429	555
55069	11317	5956	3019	6598	4198	2097	4207	455	524	412	582
55071	10900	6208	2656	6663	4520	1851	3825	500	444	290	540
55073	11011	6042	2609	6483	4378	1745	4079	468	546	207	523
55075	10815	5100	3160	5989	3666	2015	4345	477	393	486	523
55077	11289	6114	2474	6410	4220	1566	4360	483	387	376	562
55078	19989	10262	5120	9489	5920	2671	9561	1390	1360	1011	1706
55079	12110	6277	3491	6938	4179	2231	4690	671	676	395	606
55081	10931	5952	2921	6496	4110	2009	3892	450	518	268	476
55083	10968	5922	2914	6424	4215	1897	4095	409	444	473	498
55085	13259	6445	3699	7196	4389	2429	5436	680	687	459	740
55087	9985	5493	2478	6125	4132	1643	3494	494	474	180	491
55089	10791	5933	2576	6340	4243	1763	4120	502	529	268	545
55091	13038	6509	3132	7492	4605	2329	5065	492	590	550	441
55093	10487	6103	2724	6334	4179	1757	3696	417	307	391	577
55095	11114	6336	2921	6573	4346	1908	4038	383	418	462	617
55097	10111	5606	2877	5866	3899	1632	3857	431	412	405	496
55099	12057	6540	3358	6542	4332	1862	4956	331	514	557	643
55101	10598	6274	2430	6442	4506	1658	3780	595	498	234	510
55103	12338	5823	2769	6284	4074	1929	5499	342	566	491	474
55105	10855	6160	2922	6690	4449	1962	3742	605	427	248	530
55107	12418	6257	3570	6863	4264	2010	4939	739	432	439	480
55109	9446	5435	2245	5538	3777	1451	3494	427	450	239	452
55111	10634	5920	2740	6303	4169	1810	3861	417	499	251	607
55113	11528	5390	3058	6191	3751	1877	4836	458	517	288	573
55115	10812	5816	2777	6079	4050	1681	4196	439	423	416	631
55117	10788	6378	2823	6791	4606	1920	3643	548	345	291	578
55119	10813	5575	2861	6317	4023	1935	3951	477	600	321	474
55121	10904	5839	2704	6286	4109	1819	4120	364	563	403	497
55123	10997	5851	3155	6413	4030	2061	4080	355	505	460	556
55125	15046	7563	4264	8083	5172	2456	6451	613	739	684	690
55127	10549	5736	2773	6325	4117	1764	3796	430	382	354	475
55129	11774	6072	3005	6606	4123	2118	4671	604	554	460	518
55131	10293	5709	2538	6162	4201	1704	3720	427	462	258	433
55133	10799	6006	2697	6366	4346	1715	4079	454	457	321	504
55135	10826	5870	2745	6094	4057	1715	4248	419	453	372	513
55137	10877	6129	2435	6174	4202	1594	4178	443	594	378	614
55139	10034	5636	2686	6213	4121	1799	3452	473	402	199	501
55141	10885	6063	2721	6464	4369	1670	3972	467	467	284	501
56001	15173	9295	3819	9676	6442	2604	5042	871	409	239	892
56003	16585	9887	3832	9839	6470	2485	6189	854	892	482	905
56005	15211	9493	3795	8509	5751	2220	6125	1108	1161	142	778
56007	18231	10579	4021	10688	7036	2596	7008	917	759	575	1091
56009	15930	9589	4008	10685	7049	2860	4697	631	516	375	728
56011	17989	10163	4791	10317	6438	3030	7135	1079	1167	434	1040
56013	19075	10764	4719	11236	6928	3008	7234	993	858	615	940
56015	18435	10481	4357	10929	6862	2831	6975	1154	1001	375	1022
56017	18135	10551	3941	9663	6401	2395	7868	1448	1569	466	897
56019	17090	10273	4028	9530	6319	2432	7080	1058	1043	355	1032
56021	15076	9027	3718	8942	5865	2316	5648	974	890	112	913
56023	15555	9147	3899	9441	6121	2640	5787	723	927	508	786
56025	14872	8812	3910	8945	5612	2514	5464	799	1156	240	773
56027	14549	7041	2878	9595	4878	2001	4751	743	725	265	761
56029	15468	9537	3546	9524	6474	2339	5576	880	850	352	818
56031	19306	11126	5032	11513	7438	3296	7284	841	1245	488	1064
56033	15720	9475	3771	9520	6306	2489	5761	925	838	462	814
56035	17514	10083	4182	9514	6178	2542	7102	769	1309	487	911
56037	14541	8954	3483	7999	5456	2019	6172	1004	1131	381	858
56039	17737	10508	4437	10818	7081	2832	6405	923	1036	651	835
56041	14592	8902	3641	8374	5517	2268	5724	931	1085	275	640
56043	16914	9772	4246	10735	6671	2852	5567	961	689	418	988
56045	18284	10977	4225	10194	6955	2578	7502	918	1335	501	1081
